audiocap_id,youtube_id,start_time,caption
31109,CyNkCqthtog,260,A drill drilling while a man talks
12329,3yYJOwIDU9g,10,A drill drills a hole into a piece of wood
96880,vTKmU80_XHI,170,A drill drills into something on and off and a man speaks
96621,vGRwi3LAygE,60,A drill drills loudly nearby
71280,cQ_4P0m-XxU,130,A drill drills off and on something like plastic
97355,vp2h_W-Ext8,90,"A drill drills quietly nearby, then a person starts to talk loudly nearby"
19730,7H2FniXaGB8,10,A drill drills several times
83438,lGobidXhUdc,10,A drill drills through a surface rapidly and then squeaks
100607,yJBM8-8kde0,60,"A drill drills through material at moderate speed, and then stops, followed by speech nearby"
31184,D-Y1B04Yqh8,20,A drill goes from fast to slow and the wind blows in the mic and something else is quickly drilled
19484,7ANuK0EL6SY,20,A drill is being operated
141,-2oPWkt1y_8,240,A drill is being used
8971,2bF0nnIP4aQ,40,A drill is being used
27573,B7rIZNL4ww8,21,A drill is being used
5048,10CJe509A5A,280,A drill is being used
14726,5050Ul77GxU,0,A drill is being used
6040,1Pl7lEulxTE,20,A drill is being used
5247,15g4M0ZQC3w,80,A drill is being used against a metallic surface
20588,7gViToRr2yo,100,A drill is being used and a man speaks briefly at then end
20152,7UDqGvkQx4Q,570,A drill is being used and a man speaks over it
20265,7Xb-9QiBPQk,580,A drill is being used and air is blown
14440,4sNGlWJskcw,70,A drill is being used and then a man speaks after its done being used
19677,7FhWzd24jcw,440,A drill is being used and wood is tapped on
18873,6tPuYUjgVpU,270,A drill is being used followed by high pitched speech
23974,9Mq159hKbBM,10,A drill is being used to drill something
20442,7bbxsKlC3eU,10,A drill is being used to drill through material
13421,4TB8exJNilo,10,A drill is being used very heavily
12942,4FF7lr7_uWA,320,A drill is being used while a man talks in the background
26692,Ah4A2GmHay8,360,A drill is buzzing as it drills into a hard surface
6597,1dITXFR_uhk,70,A drill is constantly drilling
1008,#NAME?,120,A drill is drilling and subsequently ceases operation
11505,3dKYF5paevU,0,A drill is going off inside a room
6771,1hX8CqcKGsk,290,A drill is in use
226,-51Vf7LgRJI,30,A drill is in use
6005,1OsHI6sB8q8,80,A drill is in use
8765,2WQ4QZPsNuA,250,A drill is in use and a man is speaking
5378,18npehjYBy0,200,A drill is in use and a man is talking
14014,4hjCWyzkXdM,160,A drill is in use and a woman speaks
21961,8O8xv7Q8irk,180,"A drill is operated, then a man speaks and restarts the drill"
13392,4SKUPGIwvyA,310,A drill is revving very fast and a person speaks in the background
44112,KtXrjriezFs,20,A drill is running consistently and then some sparking sounds are made
97301,vmPmR1pkmDk,40,A drill is running fast then slow as the wind blows hard
23759,9GSDzYuTj6k,80,"A drill is running, then stopping, then starting again"
57103,TWOtTnbke4Y,540,A drill is turned on and off followed by drilling again
55228,SDMDRP84o7I,40,A drill is used and a man speaks
20756,7m-UmSXUp_c,480,A drill is vibrating and men are speaking in the distance
40171,IMi1adhH2aU,120,A drill loudly cuts into a block of material nearby
50235,OrTA22D0qZM,440,A drill loudly whirring
87487,oHPdfginS20,90,A drill machine works
50393,OytzyK9F_54,0,A drill machine works
69738,bIX9jaA9TaI,220,A drill machine works
92471,s2sQ7hXoix4,30,A drill machine works
94744,tnoNP2fojm4,60,A drill machine works and a wood surface is tapped
62345,X9o4oXagg80,340,A drill machine works while birds tweet and wind blows
15162,5C3pzxoD6hs,290,A drill makes noises
1664,#NAME?,50,A drill making a hole in an unknown object
394,-8xXKLBLOnc,70,A drill motor is running
15863,5VMZ5Ol-qC0,180,A drill motor running
83138,l3fu-3klRQs,380,"A drill motor starting, stopping, and starting again"
85824,n0R56llbFSw,280,A drill motor stopping and starting followed by a man speaks
27761,BDCUHT5uvGk,0,A drill noise and water pouring
99979,xnsoXq88JPQ,70,A drill operates as a woman speaks and a child speaks
95702,uWxvMCqN6vI,80,"A drill operates, after which a different tool operates with a high-pitched whine, and an adult male speaks"
16228,5f2ygkdBhXQ,180,A drill rasps then stops
63932,YFZEH0SYrCU,120,A drill rattles against a metallic surface with a spray in the middle
80827,jO88b6nIthA,110,"A drill revs up loudly nearby, and then a person talks"
52067,Q3OUZDiNpzk,180,"A drill revs up, wood falls on the floor, and the drill revs again followed by more wood falling on the floor"
95856,ueP7hwicZSs,40,A drill rotates loudly nearby
97886,wBluYLINAFs,30,"A drill rotates quickly nearby, followed by a person speaking"
1597,#NAME?,120,A drill running and a man speaking
33457,EE1t6NIEuIw,0,A drill running at a constant rate
3240,0Hi05VgZn2w,80,A drill running then powering down a man speaks after it quits running
64902,YucYLLOb88c,200,A drill running while a man talks
84749,mFr1htpAxqI,280,A drill runs and a man grunts
91376,rEFj2_YyHFY,100,A drill runs and squeaks and stop then a man talks
62216,X3EyM4nP6sM,60,A drill runs and young people squeal and talk
69063,anke6Q6PfB0,550,A drill runs briefly
74595,eqN_JlAiIoU,530,A drill runs briefly
87315,o7yqwb5ALf4,410,A drill runs briefly
53455,R0aFkqOEn3g,0,A drill runs briefly then taps out
41073,IwCWHG2dKeU,560,A drill runs briefly three times
88394,oy-nvX8f8nY,340,A drill runs continuously
24340,9ZBJ2Qog4sE,70,A drill runs continuously
54231,RZ_L5iXEeg8,190,A drill runs on low speed
38888,HXxXa3xzVoc,210,A drill runs then a man speaks
19287,74Aj_i2vnqQ,170,A drill runs then stops running then a person begins talking
52893,QbI-uE6tKqo,190,A drill runs while a man speaks
4432,0lBOR63Q1H8,80,"A drill shrilly whines, then an adult male speaks"
62099,WyoqenV07aM,180,"A drill sounds, and a man is speaking"
99141,x8fBjzv5HwA,100,A drill spinning with an air conditioner running in the background followed by a man speaking
94616,thFovZ_JeiU,100,"A drill spins as people talk, and then grinds against a surface"
67167,_U2Jj9U0rqM,40,"A drill spins down, after which an object drops on a surface"
40283,IRGtxZMsFqM,520,A drill spins into wood then a man speaks
69972,bT0tQQ8AJcg,50,A drill spins loudly and then spins down as a man speaks
68429,aM9HUyJa5B8,80,A drill spins loudly nearby
65735,ZTuJbdXkOrk,440,"A drill spins loudly nearby, and then stops"
65677,ZRgzFzwfVTw,80,"A drill spins loudly nearby, followed by silence"
85950,n60NDO0O820,160,A drill spins nearby as a person talks
87551,oK6GUqYtNlY,0,A drill spins nearby multiple times at increasing speed
88307,otR2QqEnT0k,60,A drill spins uninterrupted
26684,Agr6DiCGjGU,190,A drill spins up and down several times nearby
52886,Qb2UtMTNy50,20,A drill spins very quickly
86235,nJK1TORuoFs,10,A drill spools up then stop
10756,3KV9cWsezS8,410,A drill squeals loudly
13018,4GsYUNe0bFM,29,"A drill squeals, a man speaks, and a dog barks"
10323,38nQ1G9XbUs,120,A drill starting and then stopping and then starting again
2498,#NAME?,30,A drill starts and stops a few times with a man talking briefly in the middle
80923,jS548-uhRoc,50,A drill starts up and runs as it grinds on something and then slows down to off
58212,UGo0LPlNiFA,40,A drill toll works and a spray is triggered several times
42124,JbqGwtkQcV0,490,A drill tool works
33874,ESsDhdDHdOk,90,A drill tool works
52025,Q1dYjoJnD_E,40,A drill tool works
83983,lh1g0usqBHw,50,A drill tool works
87359,oASOKic62ok,180,A drill tool works nearby
100050,xrKcRcUsYYA,100,A drill tool works while a man talks
65199,Z64uYHGD_m4,580,A drill tool works while some men speeches
83208,l6rCWRVTGFo,130,"A drill turns and then stops, and then restarts"
69125,aqSHFKL-pdU,590,A drill turns loudly nearby
45038,LVnosgmMxsc,0,A drill turns on and runs
2217,#NAME?,530,"A drill whirring in a short burst, then a longer drill burst"
22822,8nd-jH9bfqk,50,A drill whirring sound then stopping
49651,OVSVoHchNII,10,A drill whirs into a wood
42740,K-qvICVXAeE,120,A drill whirs loudly and then a woman remarks as it slows to a stop
91324,rBYGNeY1sf4,60,"A drill whirs, slows down, and then speeds up again while a child talks"
20870,7pcP497TY7c,360,A drill with a high frequency
87501,oI1U9GkdN-I,20,A drill works
66113,ZizDPELZYxs,90,A drill works
52215,QAO8SU08g_U,70,A drill works and a man talks far away
90907,qqv5YJ4pQXM,120,A drill works constantly and stopping once
81096,j_rS01hQggA,380,A drill works followed by a suction flow
38519,HIeadb3td6s,440,A drill works nearby
95573,uPuGnwjWI8g,0,A drill works nearby
62077,WxUgxz-s07k,60,A drill works then a man talks and drill resumes working
62981,X__hR8zyveI,200,A drill works then a man talks and some wood object is moved
91386,rEeLJyJ--3o,200,A drill works then stops and a man talks
61085,WGCay2TWXbg,150,A drill works while a woman talks
30506,CdDS9dQufpk,310,A drill works while a woman talks
27258,AxsoOp52NDg,490,"A drill, a man speaking and banging"
86493,nV0Wqu0pRd4,370,A drilling and banging sound
7904,2AjVl5Aix4o,30,A drilling and hammering over speech
37463,GdAG1yC8C5k,370,A drilling and whirring noise
40786,IkAzifYVNVI,70,A drilling and whirring sound
87218,o3akRGaSpFA,510,A drilling and whirring sound with a person talking
23802,9HilZeK0bT8,50,A drilling machine powered on
50258,OslkRnJMdtM,50,A drilling noise and a male speaking
23046,8v2YsdwN6uQ,330,A drilling noise stopping and then starting
101465,z-5IdQ7HpB0,430,"A drilling noise, man talking and clicking"
57309,TeZX4pAL4Qs,20,A drilling sound is followed by helicopter blades
12867,4D0HU94SK-g,270,A drilling tool is whirring
97371,vpv5U3zhalw,30,A drone flies as winds blows in the background
11532,3e2ktSUx4RU,5,"A droning sound occurs, water is splashing, and a crowd of people are whooping, talking and laughing"
59910,VSGfl-dZKCY,30,A drum roll is followed by a buzzing
87594,oLxTnxDZEug,30,A drum sound with scraping and banging noises
61429,WUqLzRgeQDQ,0,A dryer blows and vibrates followed by a flushing toilet
21091,7x00GKuEeG4,30,A dual explosion goes off and a man narrates over it
83562,lMT_xsmYCXo,10,A duck breathes heavily nearby. Multiple times
5462,1Arf6IUMs3s,30,A duck call being used extremely quickly
101250,ypJRm5VWZ4A,470,"A duck call is being blown, ducks quack, water splashes, and a dull thump occurs"
6382,1Z5TWRw77xg,340,"A duck call is blown, ducks quack, and guns fire"
13406,4SqHgMejyGY,30,"A duck call is blown, ducks quack, rhythmic thumping is present, and an adult male speaks in the background"
51962,PztItEIAmwI,30,A duck calls out loud several times
100581,yH_cdEAxBJ4,50,A duck chirping with periodic tapping on a cardboard surface
6284,1WKgTRenNMI,4,A duck crying out and a gunshot going off
5256,15wcaZrpClM,30,A duck going quack
3394,0Le8xpEMX80,30,A duck is being noisy
22545,8fGQXUxxoUM,520,A duck is crying and a man speaking
2996,0Bl8GyN2K60,30,A duck is making noises in the background
11271,3Y4dar6e3EI,18,A duck is quacking
13230,4NF5is6sXec,10,A duck is quacking
13095,4J8sjoMe-2U,210,A duck is quacking and a bird are chirping then a man speaks
14338,4pm2_6F4mSE,150,A duck is quacking and a gun is fired
10824,3MEaZvnCNPQ,30,A duck is quacking and a person is talking
49862,OdR_PJcZ8VU,30,A duck is quacking and making noises
19618,7E6O1Srdjec,30,A duck is quacking in quick succession
20595,7gsxqkrzYI8,30,A duck is quacking in the distance
15900,5WQjIU9gNK4,20,A duck is quacking in the distance and then other ducks start quacking
12383,4-4m2pnAKmk,30,A duck is quacking loudly and screeching
18268,6bIXvHC-bEU,30,A duck is quacking loudly many times
1080,#NAME?,30,A duck is quacking while people are talking
14763,50tygeT3jrI,9,A duck quacking
71005,cDCUE0e42g0,13,A duck quacking
95934,ui4PHURhahA,100,A duck quacking
30008,CMaeT8fRTH4,18,A duck quacking
73942,eM8w-3r3BnQ,30,A duck quacking
94597,tgGYxt0SLAc,30,A duck quacking
54656,Rqi1blUZtYA,20,A duck quacking
67214,_VnoGLNNOQA,70,A duck quacking and a frog croaking followed by a camera muffling while water gently flows in the background
980,#NAME?,60,A duck quacking and a man speaking
99151,x9Cyz1Gackk,30,A duck quacking and a man talking followed by a woman talking and more duck quacks
4062,0beJXSg312c,30,A duck quacking and children and adults talking
72727,dU4arf3o4Nc,30,A duck quacking and clucking sounds
99249,xDtTczjx13Q,180,A duck quacking and gunshot noise
101829,zH7tFChDQmo,30,A duck quacking and honking
102726,zzznDcamMpw,0,A duck quacking as a man is softly talking in the background
23198,8zpeaqdfHqA,70,A duck quacking as a person speaks and water splashes
101041,yebzUlmG0sU,10,A duck quacking as water trickles and splashes
52194,Q9KE6bgWPEs,30,A duck quacking as wind blows into a microphone and footsteps shuffle through foliage
30981,Cu3SiAnbIg0,8,A duck quacking followed by a child yelling as wind blows moderately into a microphone
4354,0int5Lnvqjw,18,A duck quacking in water
36016,FlDmMlMIXxQ,30,A duck quacking loudly
95288,uCApiyobrX8,100,A duck quacking loudly with a person talking
90351,qPyEAufS3gM,90,A duck quacking loudly with insect noises in the background
43791,Kfs5XDwvW-o,30,A duck quacking nearby and some heavy breathing
1196,#NAME?,0,A duck quacking repeatedly
52836,Q_IwGPP1DCI,30,A duck quacking repeatedly without breaks
78896,hy1gFZ1uP9o,22,A duck quacking several times as another duck quacks along with a crowd of people talking in the background before a man exclaims then speaks
100162,xxiCxBO6hvg,460,A duck quacking with men speaking and loud gunshots
76962,gZcqmpqTvQo,30,A duck quacking with some rustling and people speaking
6840,1jEt2wEAu5A,0,A duck quacks a single time
95730,uYO70ufhvZU,30,A duck quacks and a gun fires
17769,6NDS9B45ek4,30,A duck quacks and a gun is fired twice as a man speaks
96869,vSipbmyEGHk,14,A duck quacks and a man laughs
7013,1o-xdexH2gE,140,A duck quacks and a man speaks followed by crackling noise
85634,mtfhuCCgOEE,30,A duck quacks and a woman speaks followed by a baby squealing
100073,xsmhXHtHy7w,50,A duck quacks and chatters rhythmically.
15618,5OFXfZIYvIo,11,A duck quacks and several people are laughing gleefully
15158,5C2ZvF-Lmpk,30,A duck quacks and some wind blows
73063,dhJW3Uzay4M,40,A duck quacks and squawks
24295,9Xw8hgnywXU,22,A duck quacks and water splashes followed by a man speaking
18016,6UKOAM3RDWI,17,A duck quacks and white noise is recorded
17805,6OKroPu0Prg,30,A duck quacks as birds sing and a rooster crows
74181,eXYMbxmlgRc,30,A duck quacks as road noise is in the background
56269,SwT4dEXX96g,30,A duck quacks continuously
73443,dzVWbmdZJIo,30,A duck quacks continuously as bugs hum in the background
89911,q4uCr7oYxrY,250,A duck quacks followed by a bird chirping and wings flapping
19096,7-0Zw9jOzac,14,A duck quacks followed by a person speaking
102118,zWeC03M7zDs,13,A duck quacks followed by distant pops and men speaking
21029,7v0S0E5ROXU,160,A duck quacks followed by small groans and beeps of small birds
100874,yX0r-av6Cp4,5,A duck quacks in rapid succession while a woman laughs
90632,qd1wMzYW6S4,30,A duck quacks loudly
3630,0RsdGWTLt7Q,7,A duck quacks loudly
6883,1kFesEsXHeY,30,A duck quacks loudly and often
81613,jxFDm5C8d7M,30,"A duck quacks loudly nearby multiple times, and then a hammer hammers nearby"
31497,DAvTcB127pA,0,A duck quacks many times and then a man talks and a gunshot rings out
3455,0NQ4q4Dzctg,5,A duck quacks multiple times
2521,#NAME?,8,A duck quacks repeatedly while a slight breeze blows
10640,3H9o3iGnz5w,140,A duck quacks several times
67019,_NX1dn0aagA,10,A duck quacks several times
16289,5gbqBPZ86TI,300,A duck quacks several times and a goose is vocalizing also
54061,RRo7G3cEtyw,30,A duck quacks while birds chirp in the background
34859,F0yCf4Vzd0c,50,"A duck quacks, and then a woman speaks, followed by chirping and more counting from a woman"
18143,6YMKti5csOE,30,A duck repeatedly quacks loudly
67399,_cVLAg2wTv8,250,A duck squawking loudly and wind noises
2295,#NAME?,30,A duck squeaks as there is a small sound also
36291,FwLbXcp4X4g,30,A dull hum throughout is accompanied by clip-clops and a rustling sound
62277,X6ciwjTH750,90,A dull static noise is in the background as something is tapped and knocked about as men speak softly
